Annual precipitation,Temperature Change on Land,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,Altitude,Processing Method_Natural / Dry,Processing Method_Other,Processing Method_Pulped natural / honey,Processing Method_Semi-washed / Semi-pulped,Processing Method_Washed / Wet,Processing Method_Anaerobico 1000h,Processing Method_intrinsic cherry,Processing Method_Double Anaerobic Washed,Processing Method_Fermented in barrels with figs 4days,Processing Method_Double Carbonic Maceration / Natural,Total Yield
1912.2711589636756,0.673,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0,0.0,0,700.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,0,0.0,0,850.0,0,0,0,1,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,0,0.0,0,850.0,0,0,0,1,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,0,0.0,0,900.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,0,0.0,0,900.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,0,0.0,0,550.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,0,0.0,0,550.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,0,600.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,0,600.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,0,850.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,0,850.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0.0,0,0.0,0,1000.0,1,0,0,0,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0.0,0,0.0,0,1000.0,1,0,0,0,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0.0,0,0.0,1,700.0,1,0,0,0,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0.0,0,0.0,1,700.0,1,0,0,0,0,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,0,0.0,0,850.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.673,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,0,0.0,0,850.0,0,0,0,0,1,0,0,0,0,0,33.33
1912.2711589636756,0.661,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,8.17,86.58,0.0,0,0.0,0,1200.0,0,0,1,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,8.17,86.58,0.0,0,0.0,0,1200.0,0,0,1,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,8.42,86.08,0.12,0,0.0,0,1000.0,0,0,0,1,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,8.42,86.08,0.12,0,0.0,0,1000.0,0,0,0,1,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,0.11,0,0.0,0,800.0,0,0,0,1,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,0.11,0,0.0,0,800.0,0,0,0,1,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,0.11,0,0.0,3,1200.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,0.11,0,0.0,3,1200.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,0,0.0,0,1200.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,0,0.0,0,1200.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0,0.0,0,1000.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0,0.0,0,1000.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,0,0.0,0,750.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,0,0.0,0,750.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,0.12,0,0.0,0,680.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,0.12,0,0.0,0,680.0,1,0,0,0,0,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,0,758.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.661,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,0,758.0,0,0,0,0,1,0,0,0,0,0,55.56
1912.2711589636756,0.939,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,0.12,0,0.0,0,1000.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,0.12,0,0.0,0,1000.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0.1,0,0.0,4,968.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0.1,0,0.0,4,968.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,0,0.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,0,0.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,750.0,1,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,750.0,1,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,0,0.0,0,650.0,1,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,0,0.0,0,650.0,1,0,0,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.11,0,5.0,0,1050.0,0,0,1,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.11,0,5.0,0,1050.0,0,0,1,0,0,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,0,0.0,0,800.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,0,0.0,0,800.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,0.0,3,0.0,4,650.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,0.939,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,0.0,3,0.0,4,650.0,0,0,0,0,1,0,0,0,0,0,62.5
1912.2711589636756,1.275,7.75,7.92,7.75,8.0,7.83,7.92,10.0,10.0,10.0,7.473088235294118,85.17,0.103,0,0.0892857142857142,0,850.0,0,0,0,0,1,0,0,0,0,0,500.0
1912.2711589636756,1.275,7.75,7.92,7.75,8.0,7.83,7.92,10.0,10.0,10.0,7.473088235294118,85.17,0.103,0,0.0892857142857142,0,850.0,0,0,0,0,1,0,0,0,0,0,500.0
1912.2711589636756,1.779,8.5,8.5,7.92,8.0,7.92,8.25,10.0,10.0,10.0,7.473088235294118,87.58,0.105,0,0.0892857142857142,0,1200.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.5,8.5,7.92,8.0,7.92,8.25,10.0,10.0,10.0,7.473088235294118,87.58,0.105,0,0.0892857142857142,0,1200.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.33,8.17,8.08,8.0,7.83,8.25,10.0,10.0,10.0,7.473088235294118,86.92,0.091,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.33,8.17,8.08,8.0,7.83,8.25,10.0,10.0,10.0,7.473088235294118,86.92,0.091,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.25,8.25,8.17,8.0,7.92,8.08,10.0,10.0,10.0,7.473088235294118,86.75,0.1,0,0.0892857142857142,1,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.25,8.25,8.17,8.0,7.92,8.08,10.0,10.0,10.0,7.473088235294118,86.75,0.1,0,0.0892857142857142,1,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.08,8.25,8.08,7.92,8.0,10.0,10.0,10.0,7.473088235294118,86.67,0.108,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.08,8.25,8.08,7.92,8.0,10.0,10.0,10.0,7.473088235294118,86.67,0.108,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.0,8.08,8.08,8.0,8.0,10.0,10.0,10.0,7.473088235294118,86.25,0.119,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.0,8.08,8.08,8.0,8.0,10.0,10.0,10.0,7.473088235294118,86.25,0.119,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,8.0,7.92,8.0,7.92,10.0,10.0,10.0,7.473088235294118,86.08,0.102,0,0.0892857142857142,0,1100.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,8.0,7.92,8.0,7.92,10.0,10.0,10.0,7.473088235294118,86.08,0.102,0,0.0892857142857142,0,1100.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.17,7.75,7.92,7.83,8.0,10.0,10.0,10.0,7.473088235294118,85.92,0.11,0,0.0892857142857142,1,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,8.17,7.75,7.92,7.83,8.0,10.0,10.0,10.0,7.473088235294118,85.92,0.11,0,0.0892857142857142,1,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.92,8.0,8.0,7.92,10.0,10.0,10.0,7.473088235294118,85.58,0.106,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.92,8.0,8.0,7.92,10.0,10.0,10.0,7.473088235294118,85.58,0.106,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,7.92,8.0,7.92,7.83,7.92,10.0,10.0,10.0,7.473088235294118,85.5,0.091,0,0.0892857142857142,2,1300.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,7.92,8.0,7.92,7.83,7.92,10.0,10.0,10.0,7.473088235294118,85.5,0.091,0,0.0892857142857142,2,1300.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,7.92,8.0,7.58,7.83,10.0,10.0,10.0,7.473088235294118,85.5,0.106,0,0.0892857142857142,0,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,7.92,8.0,7.58,7.83,10.0,10.0,10.0,7.473088235294118,85.5,0.106,0,0.0892857142857142,0,1200.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,8.0,8.0,7.92,7.75,7.92,10.0,10.0,10.0,7.473088235294118,85.5,0.102,0,0.0892857142857142,0,1060.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,8.0,8.0,7.92,7.75,7.92,10.0,10.0,10.0,7.473088235294118,85.5,0.102,0,0.0892857142857142,0,1060.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,7.92,7.83,7.92,7.83,7.83,10.0,10.0,10.0,7.473088235294118,85.25,0.095,0,0.0892857142857142,0,1200.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,7.92,7.83,7.92,7.83,7.83,10.0,10.0,10.0,7.473088235294118,85.25,0.095,0,0.0892857142857142,0,1200.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,8.08,7.67,7.75,7.92,7.83,10.0,10.0,10.0,7.473088235294118,85.08,0.105,0,0.0892857142857142,0,1000.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,8.08,7.67,7.75,7.92,7.83,10.0,10.0,10.0,7.473088235294118,85.08,0.105,0,0.0892857142857142,0,1000.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,7.92,7.67,8.0,7.75,7.83,10.0,10.0,10.0,7.473088235294118,85.08,0.1,0,0.0892857142857142,5,800.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.0,7.92,7.67,8.0,7.75,7.83,10.0,10.0,10.0,7.473088235294118,85.08,0.1,0,0.0892857142857142,5,800.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,7.83,7.67,7.67,7.75,10.0,10.0,10.0,7.473088235294118,85.0,0.101,0,0.0892857142857142,0,800.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.17,8.08,7.83,7.67,7.67,7.75,10.0,10.0,10.0,7.473088235294118,85.0,0.101,0,0.0892857142857142,0,800.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,7.83,7.67,7.67,7.83,8.0,10.0,10.0,10.0,7.473088235294118,84.83,0.095,0,0.0892857142857142,0,1300.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,7.83,7.67,7.67,7.83,8.0,10.0,10.0,10.0,7.473088235294118,84.83,0.095,0,0.0892857142857142,0,1300.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.67,7.92,7.92,7.83,7.75,7.83,10.0,10.0,10.0,7.473088235294118,84.75,0.104,0,0.0892857142857142,0,1400.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.67,7.92,7.92,7.83,7.75,7.83,10.0,10.0,10.0,7.473088235294118,84.75,0.104,0,0.0892857142857142,0,1400.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,8.08,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.75,0.1,0,0.0892857142857142,0,1200.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,8.08,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.75,0.1,0,0.0892857142857142,0,1200.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,7.83,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.58,0.112,0,0.0892857142857142,2,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,8.08,7.83,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.58,0.112,0,0.0892857142857142,2,1250.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.58,0.103,0,0.0892857142857142,0,1450.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.473088235294118,84.58,0.103,0,0.0892857142857142,0,1450.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.92,7.83,7.75,7.75,7.75,10.0,10.0,10.0,7.473088235294118,84.5,0.113,0,0.0892857142857142,0,520.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.92,7.83,7.75,7.75,7.75,10.0,10.0,10.0,7.473088235294118,84.5,0.113,0,0.0892857142857142,0,520.0,0,0,1,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.473088235294118,84.42,0.101,0,0.0892857142857142,1,850.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.83,8.0,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.473088235294118,84.42,0.101,0,0.0892857142857142,1,850.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,7.75,7.67,7.75,7.75,8.0,9.33,10.0,10.0,7.473088235294118,84.08,0.106,0,0.0892857142857142,0,800.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.92,7.75,7.67,7.75,7.75,8.0,9.33,10.0,10.0,7.473088235294118,84.08,0.106,0,0.0892857142857142,0,800.0,1,0,0,0,0,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10.0,10.0,7.473088235294118,83.42,0.101,0,0.0892857142857142,0,1100.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10.0,10.0,7.473088235294118,83.42,0.101,0,0.0892857142857142,0,1100.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.83,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.473088235294118,83.33,0.107,0,0.0892857142857142,1,750.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.83,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.473088235294118,83.33,0.107,0,0.0892857142857142,1,750.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.75,7.58,7.67,7.42,7.5,10.0,10.0,10.0,7.473088235294118,83.25,0.096,0,0.0892857142857142,1,1150.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.75,7.75,7.58,7.67,7.42,7.5,10.0,10.0,10.0,7.473088235294118,83.25,0.096,0,0.0892857142857142,1,1150.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.5,7.67,7.33,7.5,7.25,7.33,10.0,10.0,10.0,7.473088235294118,82.08,0.0969999999999999,0,0.0892857142857142,0,600.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.5,7.67,7.33,7.5,7.25,7.33,10.0,10.0,10.0,7.473088235294118,82.08,0.0969999999999999,0,0.0892857142857142,0,600.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.5,7.58,7.42,7.42,7.25,7.42,10.0,10.0,10.0,7.473088235294118,82.0,0.0819999999999999,0,0.0892857142857142,1,500.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.779,7.5,7.58,7.42,7.42,7.25,7.42,10.0,10.0,10.0,7.473088235294118,82.0,0.0819999999999999,0,0.0892857142857142,1,500.0,0,0,0,0,1,0,0,0,0,0,17.86
1912.2711589636756,1.257,8.0,8.17,8.0,7.92,7.92,7.92,10.0,10.0,10.0,7.473088235294118,86.08,0.103,0,0.0892857142857142,0,1300.0,1,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.0,8.17,8.0,7.92,7.92,7.92,10.0,10.0,10.0,7.473088235294118,86.08,0.103,0,0.0892857142857142,0,1300.0,1,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.08,8.0,7.92,7.92,8.0,7.83,10.0,10.0,10.0,7.473088235294118,85.67,0.104,0,0.0892857142857142,0,850.0,1,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.08,8.0,7.92,7.92,8.0,7.83,10.0,10.0,10.0,7.473088235294118,85.67,0.104,0,0.0892857142857142,0,850.0,1,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.08,8.17,7.67,7.83,7.67,7.92,10.0,10.0,10.0,7.473088235294118,85.33,0.113,0,0.0892857142857142,0,668.0,0,0,0,0,1,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.08,8.17,7.67,7.83,7.67,7.92,10.0,10.0,10.0,7.473088235294118,85.33,0.113,0,0.0892857142857142,0,668.0,0,0,0,0,1,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.25,8.08,7.83,7.75,7.67,7.75,10.0,10.0,10.0,7.473088235294118,85.25,0.113,0,0.0892857142857142,0,650.0,0,0,1,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.25,8.08,7.83,7.75,7.67,7.75,10.0,10.0,10.0,7.473088235294118,85.25,0.113,0,0.0892857142857142,0,650.0,0,0,1,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.17,7.83,7.67,7.83,7.67,7.67,10.0,10.0,10.0,7.473088235294118,84.58,0.115,0,0.0892857142857142,0,700.0,0,0,1,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,8.17,7.83,7.67,7.83,7.67,7.67,10.0,10.0,10.0,7.473088235294118,84.58,0.115,0,0.0892857142857142,0,700.0,0,0,1,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,7.67,7.67,7.75,7.75,7.5,7.67,10.0,10.0,10.0,7.473088235294118,83.67,0.1,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,71.43
1912.2711589636756,1.257,7.67,7.67,7.75,7.75,7.5,7.67,10.0,10.0,10.0,7.473088235294118,83.67,0.1,0,0.0892857142857142,0,1250.0,0,0,0,0,1,0,0,0,0,0,71.43
1912.2711589636756,1.257,7.67,7.5,7.42,7.75,7.42,7.58,10.0,10.0,10.0,7.473088235294118,82.92,0.102,0,0.0892857142857142,0,1200.0,0,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.257,7.67,7.5,7.42,7.75,7.42,7.58,10.0,10.0,10.0,7.473088235294118,82.92,0.102,0,0.0892857142857142,0,1200.0,0,0,0,0,0,0,0,0,0,0,71.43
1912.2711589636756,1.318,7.75,8.0,7.92,8.0,7.83,7.83,10.0,10.0,10.0,8.08,85.42,0.104,0,0.0892857142857142,0,1000.0,0,0,1,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,8.17,8.17,8.25,8.08,8.0,8.08,10.0,10.0,10.0,8.08,86.83,0.113,0,0.0892857142857142,0,650.0,0,0,1,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,8.08,8.08,8.08,7.92,7.83,8.0,10.0,10.0,10.0,8.25,86.25,0.112,0,0.0892857142857142,0,750.0,1,0,0,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,8.08,8.0,8.17,7.75,7.83,7.92,10.0,10.0,10.0,8.33,86.08,0.105,0,0.0892857142857142,0,750.0,1,0,0,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,8.17,8.0,7.83,7.75,7.92,7.83,10.0,10.0,10.0,8.08,85.58,0.104,0,0.0892857142857142,0,700.0,1,0,0,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,8.0,8.0,7.83,7.83,7.67,7.83,10.0,10.0,10.0,8.25,85.42,0.109,0,0.0892857142857142,0,600.0,1,0,0,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.318,7.83,7.92,7.75,7.92,7.83,7.83,10.0,10.0,10.0,7.92,85.0,0.116,0,0.0892857142857142,0,1000.0,0,0,0,0,1,0,0,0,0,0,43.48
1912.2711589636756,1.318,7.92,7.83,7.83,7.92,7.75,7.83,10.0,10.0,10.0,7.83,84.92,0.119,0,0.0892857142857142,2,750.0,1,0,0,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.013777777777778,8.17,8.25,8.08,8.17,7.92,8.08,10.0,10.0,10.0,8.33,87.0,0.101,0,0.0892857142857142,2,1050.0,0,0,1,0,0,0,0,0,0,0,43.48
1912.2711589636756,1.013777777777778,8.33,8.17,8.08,8.08,8.0,8.08,10.0,10.0,10.0,8.25,87.0,0.116,0,0.0892857142857142,0,1300.0,1,0,0,0,0,0,0,0,0,0,43.48
